Date,Estimate,Status,Success,Name,Address,Zip-code,City,Country
1989-02-02 08:26:15,0.0155464812467507,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-02-26 05:19:57,0.0054845120267177,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-02-25 01:16:06,0.1956625567004706,completed,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-10-05 12:53:07,0.7996486468227971,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-04-14 09:26:47,0.7600746941141847,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-12-11 17:12:28,0.5014387102786834,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1990-10-05 20:45:01,0.0011470839414591,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1989-05-27 15:58:21,0.2087518533055289,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-09-07 20:31:07,0.2554497253013675,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-07-06 14:25:02,0.2263298806117956,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-09-26 15:28:40,0.4263644709901208,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-11-19 01:42:09,0.2557077230893551,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-03-14 16:25:49,0.2713514196289106,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1989-08-01 07:05:34,0.3315242064751172,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-06-16 06:03:09,0.3487332747273985,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-09-06 08:54:56,0.7839501802341621,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-12-03 10:40:16,0.5330096728905366,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-06-07 11:55:28,0.2367435150035002,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-09-14 13:51:46,0.46613179761562,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1989-04-16 10:09:24,0.9729631046343714,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1989-07-31 23:25:54,0.5303651803783951,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-11-30 18:20:08,0.1740914808160267,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-12-24 18:58:48,0.720763284725077,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-03-23 12:40:02,0.8669848292474756,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1989-09-26 10:00:04,0.134194147664367,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-10-17 21:57:11,0.1869246295232229,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-04-12 20:52:31,0.8725321881077841,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-08-16 09:42:12,0.1016428394770191,completed,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-09-12 13:03:03,0.549483685332716,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-08-16 03:26:37,0.9622521400327068,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-01-08 22:38:59,0.9787523418488108,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-10-12 14:25:53,0.2957235540641499,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1989-08-31 06:08:52,0.8716288675624858,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-10-29 20:51:18,0.5074472322618723,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-01-16 00:34:24,0.9157810937615556,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-11-09 23:35:58,0.7189213689078869,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1990-08-11 05:30:15,0.2453994434327971,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1987-06-26 14:35:53,0.0015955291468112,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-05-29 21:34:14,0.4437155376074624,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-10-01 21:12:58,0.4685346522349329,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-12-15 08:15:17,0.2367898151108201,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1989-06-26 13:33:18,0.4279736394041329,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-10-25 07:54:07,0.9627338482807531,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1990-04-22 13:00:24,0.8781496021909433,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-06-22 00:58:58,0.5422830982659291,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-10-30 17:06:06,0.1970999667651217,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1989-03-08 13:43:41,0.3461329186283782,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1990-09-20 08:37:30,0.7118980425240039,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1990-08-04 14:12:44,0.4343675673041567,in progress,True,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1990-04-10 14:02:04,0.8386924773893357,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1990-09-08 17:31:22,0.9712722806084688,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1990-09-15 02:44:27,0.8476566959313411,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-11-24 08:42:21,0.1500495658023268,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1988-01-30 19:55:02,0.0896390106793285,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
1986-04-24 17:11:22,0.3906575250790419,in progress,False,Beiersdorf AG,Unnastrasse 48,20253,Hamburg,Germany
